entity string,id
concept:stateorprovince:wallonia,19274
concept:city:florence,19275
concept:stadiumoreventvenue:walt_disney_world,19276
concept:coach:jon_embree,19277
concept:coach:m,19278
concept:person:ahmed_foruzandeh,19279
concept:shoppingmall:market_place,19280
concept:tableitem:client,19281
concept:televisionstation:ktvx_tv,19282
concept:bank:calvert,19283
concept:ethnicgroup:egyptian,19284
concept:vegetable:shiitake_mushrooms,19285
concept:geopoliticalorganization:allenhurst,19286
concept:clothing:foul_weather_gear,19287
concept:city:north_sacramento,19288
concept:company:symantec_corp,19289
concept:room:utilities,19290
concept:musicartist:health,19291
concept:website:airline,19292
concept:stateorprovince:west_bengal,19293
concept:parlourgame:n1_5_miles,19294
concept:politicsissue:student_financial_aid,19295
concept:clothing:liner,19296
concept:website:youku,19297
concept:bank:international_mail,19298
concept:athlete:sam_allen,19299
concept:automobilemaker:toyota,19300
concept:personaustralia:guardian,19301
concept:clothing:ring,19302
concept:company:fox_business,19303
concept:shoppingmall:pompano_beach,19304
concept:airport:narita_international,19305
concept:city:cleveland,19306
concept:person:brad_pitt,19307
concept:actor:bobby_seale,19308
concept:personsouthamerica:sanantonio,19309
concept:stateorprovince:minnesota,19310
concept:coach:new_orleans_saints,19311
concept:hotel:congress_plaza_hotel,19312
concept:musician:trent_reznor,19313
concept:attraction:el_toro,19314
concept:book:services_women,19315
concept:mlauthor:patrick_gannon,19316
concept:comedian:twelve,19317
concept:city:ljubliana,19318
concept:person:arjuna_ranatunga,19319
concept:personaustralia:phil_rizzuto,19320
concept:bodypart:left_arm,19321
concept:sportsteam:utah_state,19322
concept:geopoliticalorganization:liepaja,19323
concept:writer:helen_thomas,19324
concept:scientist:odessa,19325
concept:company:kaef,19326
concept:company:twitter_need_help,19327
concept:economicsector:executive_management,19328
concept:chemical:billion,19329
concept:geopoliticalorganization:zhuhai,19330
concept:county:southeastern_pennsylvania,19331
concept:city:download,19332
concept:geopoliticallocation:singapore_singapore,19333
concept:publication:the_los_angeles,19334
concept:personaustralia:qpr,19335
concept:musicsong:good_friend,19336
concept:university:cornerstone,19337
concept:nondiseasecondition:n1_2_years,19338
concept:politicianus:houston_astros,19339
concept:emotion:joy,19340
concept:geopoliticalorganization:chilpancingo,19341
concept:personaustralia:frank,19342
concept:jobposition:prosecutor,19343
concept:mammal:dogs_engine,19344
concept:writer:brown,19345
concept:geopoliticallocation:chino,19346
concept:company:khcv,19347
concept:sportsteam:boston_pilgrims,19348
concept:jobposition:business_administration,19349
concept:country:netherland,19350
concept:geopoliticallocation:caribbean,19351
concept:personus:franz_humer,19352
concept:geopoliticallocation:rexburg,19353
concept:athlete:daniel_hudson,19354
concept:musicsong:one_point,19355
concept:city:westchester,19356
concept:coach:stanford_cardinal,19357
concept:politicianus:edward_o__fritts,19358
concept:company:indoor_air,19359
concept:clothing:navy_blue_jacket,19360
concept:clothing:suede_boots,19361
concept:county:strathcona_county,19362
concept:stadiumoreventvenue:yankee_stadium,19363
concept:city:privacy,19364
concept:radiostation:wdm,19365
concept:biotechcompany:halliburton,19366
concept:company:faw_group,19367
concept:city:fez,19368
concept:county:west_freehold,19369
concept:vegetable:slices,19370
concept:nonneginteger:n26,19371
concept:website:people_,19372
concept:musicsong:flamingo,19373
concept:company:liverpool_echo,19374
concept:hotel:ramada___hollywood_near_universal_studios,19375
concept:person:raymond_gilmartin,19376
concept:mountain:white_mountains,19377
concept:school:johns_hopkins,19378
concept:personmexico:robbie_williams,19379
concept:sportsgame:san_francisco_giants,19380
concept:personmexico:texas_rangers,19381
concept:park:downtown_new_orleans,19382
concept:ceo:marius_kloppers,19383
concept:academicfield:theatre,19384
concept:city:bellinzona,19385
concept:ceo:andrew_heyward,19386
concept:visualizablescene:colony,19387
concept:televisionstation:kfxa,19388
concept:clothing:long_black_skirt,19389
concept:hotel:cosmopolitan_hotel,19390
concept:geopoliticalorganization:class,19391
concept:mountain:mount_tabor,19392
concept:governmentorganization:internal_revenue_service,19393
concept:musicalbum:the_state,19394
concept:building:paramount,19395
concept:city:santa_monica,19396
concept:person:matt002,19397
concept:hallwayitem:contact,19398
concept:personnorthamerica:venezuela,19399
concept:museum:museums_new,19400
concept:profession:permanent_secretary,19401
concept:company:kntv_tv,19402
concept:website:networking,19403
concept:athlete:patrick_boyd,19404
concept:city:tacoma,19405
concept:hotel:royalton,19406
concept:transportation:john_f__kennedy_international,19407
concept:musician:thelonius_monk,19408
concept:geopoliticallocation:uppsala,19409
concept:clothing:black_suit,19410
concept:person:chambers,19411
concept:city:worthing,19412
concept:automobilemodel:same_year,19413
concept:city:maracaibo,19414
concept:televisionstation:wxxv,19415
concept:company:american_standard_companies,19416
concept:date:loans,19417
concept:country:u_s__locations,19418
concept:musicartist:arrival,19419
concept:sportsteam:los_angeles_raiders,19420
concept:clothing:short_sleeve_shirts,19421
concept:visualizablescene:somers_point,19422
concept:stadiumoreventvenue:ricoh_coliseum,19423
concept:stateorprovince:toby,19424
concept:agent:soul,19425
concept:clothing:muffler,19426
concept:city:princeton_junction,19427
concept:city:site_map,19428
concept:website:student_life,19429
concept:person:defense,19430
concept:bank:economy_mail,19431
concept:company:foxconn,19432
concept:retailstore:the_coca_cola_company,19433
concept:city:mills,19434
concept:televisionstation:wsfa,19435
concept:sportsteam:nebraska_kearney_lopers,19436
concept:visualizablescene:tinley_park,19437
concept:city:pavia,19438
concept:person:vivian_schiller001,19439
concept:televisionshow:universal_studios,19440
concept:person:aline_isaacson,19441
concept:company:various_air,19442
concept:sportsteam:miami_dolphins,19443
concept:city:edo,19444
concept:weatherphenomenon:cape,19445
concept:city:santa_fe,19446
concept:ceo:service_programs,19447
concept:televisionshow:heaven,19448
concept:bathroomitem:supplier,19449
concept:transportation:british_airways,19450
concept:governmentorganization:u_s__office,19451
concept:university:gonzaga_university,19452
concept:bird:different_birds,19453
concept:recordlabel:walt_disney_records,19454
concept:organization:fark_share,19455
concept:fungus:provost,19456
concept:athlete:andrew_bailey,19457
concept:clothing:bathing_suit,19458
concept:cave:w_d,19459
concept:coach:jerseys,19460
concept:county:derbyshire,19461
concept:bodypart:skin_s_surface,19462
concept:politicianus:clarence_thomas,19463
concept:actor:scott_michaux,19464
concept:programminglanguage:status,19465
concept:musicartist:leon_redbone,19466
concept:location:psychology,19467
concept:politicianus:peter_bond,19468
concept:street:huge_step,19469
concept:language:dogon,19470
concept:transportation:routes,19471
concept:clothing:ball_cap,19472
concept:musician:surf,19473
concept:geopoliticalorganization:loganville,19474
concept:videogame:def_jam,19475
concept:mediatype:books,19476
concept:personus:hilary_rodham_clinton,19477
concept:athlete:ind,19478
concept:newspaper:chicago_business,19479
concept:hotel:venetian_resort,19480
concept:company:knaz_tv,19481
concept:geopoliticalorganization:peterborough,19482
concept:company:kimt_tv,19483
concept:company:quds_force,19484
concept:clothing:beach_shorts,19485
concept:city:guayaquil,19486
concept:city:sisters,19487
concept:bank:bayern,19488
concept:clothing:uniform,19489
concept:island:allerton,19490
concept:bodypart:eyeball,19491
concept:location:lacey,19492
concept:televisionnetwork:upn,19493
concept:governmentorganization:veterans_administration,19494
concept:tradeunion:present,19495
concept:geopoliticalorganization:pottstown,19496
concept:personmexico:calvin_johnson,19497
concept:clothing:converse_sneakers,19498
concept:clothing:dark_blue_vest,19499
concept:mammal:raccoons,19500
concept:bridge:george_washington_bridge,19501
concept:coach:golden_state_warriors,19502
concept:animal:minks,19503
concept:city:williams,19504
concept:winery:augusta,19505
concept:company:video,19506
concept:musicalbum:middle_earth,19507
concept:sportsteam:nec_gear,19508
concept:date:officers,19509
concept:bank:us_priority_mail,19510
concept:company:creative_coalitiion,19511
concept:musicinstrument:big_part,19512
concept:economicsector:financial_services,19513
concept:company:oracle_corporation,19514
concept:jobposition:board_members,19515
concept:county:beverly_hills,19516
concept:company:daily_candy001,19517
concept:company:western_union,19518
concept:visualartmovement:united_states,19519
concept:ceo:linda_mcmahon,19520
concept:comedian:warren_zevon,19521
concept:hobby:exploring,19522
concept:jobposition:deputy_assistant,19523
concept:stadiumoreventvenue:izod_center,19524
concept:geopoliticalorganization:moxico,19525
concept:park:acton,19526
concept:geopoliticalorganization:east_flanders,19527
concept:university:university_texas,19528
concept:ceo:andrew_liveris,19529
concept:company:khsd_tv,19530
concept:company:nortel_networks,19531
concept:geopoliticallocation:chardon,19532
concept:musicsong:all_time_favorite,19533
concept:musicartist:association,19534
concept:city:jinan,19535
concept:vehicle:compressors,19536
concept:geopoliticallocation:sendai,19537
concept:personafrica:john_shaffner,19538
concept:city:fairfax,19539
concept:transportation:increase,19540
concept:stadiumoreventvenue:enron_field,19541
concept:reptile:vireos,19542
concept:kitchenitem:portfolio,19543
concept:city:strongsville,19544
concept:criminal:link_building,19545
concept:sportsteam:western_michigan_broncos,19546
concept:visualartist:maynard_keynes,19547
concept:company:carnival,19548
concept:city:happy_valley,19549
concept:clothing:toe,19550
concept:musicartist:chief,19551
concept:room:hickory,19552
concept:tradeunion:labour_law,19553
concept:geopoliticalorganization:luena,19554
concept:reptile:index,19555
concept:clothing:cotton_underwear,19556
concept:country:left,19557
concept:clothing:pinafore,19558
concept:currency:rupees,19559
concept:clothing:crisp_khakis,19560
concept:radiostation:wjxx,19561
concept:geopoliticallocation:uk001,19562
concept:athlete:tim_wheeler,19563
concept:mammal:prairie_dogs,19564
concept:company:cnn__the_discovery_channel,19565
concept:company:wtvw,19566
concept:geopoliticalorganization:lakeville,19567
concept:stateorprovince:advocates,19568
concept:animal:links,19569
concept:location:major_shopping_destination,19570
concept:academicfield:distribution,19571
concept:journalist:leigh_montville,19572
concept:city:info,19573
concept:female:virgin,19574
concept:musicsong:seven_days,19575
concept:product:services_regulations,19576
concept:musicalbum:revelation,19577
concept:bedroomitem:card,19578
concept:date:n1974,19579
concept:profession:services_officials,19580
concept:person:jeff_lynne,19581
concept:ceo:wee_cho_yaw,19582
concept:clothing:blue_skirt,19583
concept:politicsblog:koco_tv,19584
concept:insect:sahara,19585
concept:blog:tv_guide,19586
concept:politicsblog:ap_news,19587
concept:televisionstation:ktvb_tv,19588
concept:clothing:black_vinyl_pants,19589
concept:recordlabel:beck,19590
concept:company:mills,19591
concept:city:danbury,19592
concept:coach:dee_hock,19593
concept:person:road,19594
concept:company:racing_post,19595
concept:winery:stratford,19596
concept:ceo:richard_notebaert,19597
concept:hotel:best_western_sunset_plaza_hotel,19598
concept:mollusk:page,19599
concept:coach:nate_mcmillan,19600
concept:politicsblog:wisconsin_state_journal,19601
concept:physicsterm:limit,19602
concept:clothing:tailored_suit,19603
concept:recordlabel:electronic_records,19604
concept:hotel:township,19605
concept:island:coronado,19606
concept:musician:the_police,19607
concept:ethnicgroup:mina,19608
concept:mountain:breckenridge,19609
concept:website:google_rank_websites,19610
concept:clothing:flannel_pajamas,19611
concept:professionalorganization:fund,19612
concept:clothing:nice_blouse,19613
concept:programminglanguage:web_page,19614
concept:company:investment_news,19615
concept:country:missouri,19616
concept:newspaper:irish_times,19617
concept:street:st___paul,19618
concept:buildingfeature:energy_star,19619
concept:vehicle:media,19620
concept:criminal:gay_rights,19621
concept:comedian:merrill_auditorium,19622
concept:magazine:elle_decor,19623
concept:geometricshape:landscape,19624
concept:city:new_port_richey,19625
concept:ceo:mayo_a__shattuck_iii,19626
concept:stadiumoreventvenue:club_nokia,19627
concept:geometricshape:symbols,19628
concept:musicalbum:delivery,19629
concept:company:wlbt,19630
concept:professionalorganization:american,19631
concept:date:n1972,19632
concept:organization:orinats_yerkir__rule_of_law__party,19633
concept:geopoliticallocation:dushanbe,19634
concept:mountainrange:n400_miles,19635
concept:stateorprovince:nusa_tenggara_timur,19636
concept:weapon:residential_air,19637
concept:eventoutcome:difficulty,19638
concept:televisionstation:wbko,19639
concept:governmentorganization:indian_health_service,19640
concept:color:cadiz,19641
concept:politicsblog:orlando_sentinel,19642
concept:geopoliticallocation:fort_lee,19643
concept:politicaloffice:bill,19644
concept:room:alarm,19645
concept:militaryconflict:poitiers,19646
concept:city:n_mes,19647
concept:person:michael_r__bloomberg,19648
concept:professor:christopher_mccormick,19649
concept:televisionstation:kwhy,19650
concept:chemical:waste,19651
concept:mammal:coyotes,19652
concept:stateorprovince:carlsbad,19653
concept:newspaper:parade_magazine,19654
concept:city:ennis,19655
concept:company:comcast,19656
concept:emotion:songs,19657
concept:physicalaction:forces,19658
concept:personus:chase_headley,19659
concept:city:montgomery,19660
concept:weapon:national,19661
concept:radiostation:wgcl,19662
concept:location:entry_point,19663
concept:hobby:drinking_water,19664
concept:athlete:peavy,19665
concept:televisionstation:ktvg,19666
concept:cave:maze,19667
concept:tradeunion:disk,19668
concept:televisionstation:wnyt,19669
concept:hotel:radisson_edwardian_mercer_street,19670
concept:politicaloffice:state_secretary,19671
concept:coach:t,19672
concept:female:goldman_sachs,19673
concept:radiostation:ktvl,19674
concept:clothing:pipes,19675
concept:scientificterm:norm,19676
concept:stadiumoreventvenue:pier_six_concert_pavilion,19677
concept:skiarea:new_mexico,19678
concept:company:wunj_tv,19679
concept:city:lisboa,19680
concept:clothing:top_discount_swimwear_bra,19681
concept:attraction:house001,19682
concept:politicianus:ben_bernanke,19683
concept:clothing:army_jacket,19684
concept:geopoliticallocation:aberdeen,19685
concept:organization:jobcentre_plus,19686
concept:hotel:willard,19687
concept:newspaper:patch,19688
concept:mlalgorithm:richard,19689
concept:journalist:chet_huntley,19690
concept:county:camden_county,19691
concept:journalist:nat_hentoff,19692
concept:politicianus:ron_williams,19693
concept:televisionstation:sense,19694
concept:politicsbill:courtesy,19695
concept:male:reaction,19696
concept:city:limousine,19697
concept:person:dalai_lama,19698
concept:clothing:gym_pants,19699
concept:island:maya,19700
concept:male:illinois,19701
concept:city:coupeville,19702
concept:biotechcompany:ranbaxy,19703
concept:geopoliticallocation:reseda,19704
concept:criminal:articles_increase,19705
concept:geopoliticallocation:banja_luka,19706
concept:visualizablething:auburndale,19707
concept:weapon:gulf_war,19708
concept:game:team_plays,19709
concept:coach:don_henley,19710
concept:stateorprovince:meurthe_et_moselle,19711
concept:university:search,19712
concept:city:whitesville,19713
concept:professor:larry_silverstein,19714
concept:newspaper:evening_times,19715
concept:company:pravda001,19716
concept:personaustralia:delirious,19717
concept:sportsleague:central_scouting,19718
concept:politicianus:f__kennedy,19719
concept:city:chestertown,19720
concept:city:cornelius,19721
concept:stadiumoreventvenue:td_garden,19722
concept:politician:senator_biden,19723
concept:governmentorganization:u_s__environmental_protection_agency,19724
concept:monument:slidell,19725
concept:personasia:john_chen,19726
concept:geopoliticallocation:tomball,19727
concept:city:name,19728
concept:island:largo,19729
concept:geometricshape:fraction,19730
concept:sportsteam:creighton_bluejays,19731
concept:city:melvindale,19732
concept:musicalbum:girls,19733
concept:city:n_djamena,19734
concept:sportsteam:hartford_hawks,19735
concept:geometricshape:dollar,19736
concept:televisionstation:kqca,19737
concept:company:wkrc_tv,19738
concept:city:auburn,19739
concept:jobposition:former_interim_vice,19740
concept:clothing:stiletto_boots,19741
concept:personus:skip_schumaker,19742
concept:visualartist:millard_fuller,19743
concept:athlete:doug_fister,19744
concept:city:makassar,19745
concept:televisionstation:public,19746
concept:musician:skillet,19747
concept:eventoutcome:control_system,19748
concept:televisionstation:wgmb,19749
concept:country:united_states,19750
concept:island:galveston_island,19751
concept:city:catskill,19752
concept:politicianus:johnny_cueto,19753
concept:city:new_brunswick,19754
concept:person:shaquille_o_neal001,19755
concept:personus:rr,19756
concept:book:knowledge,19757
concept:radiostation:kvly,19758
concept:city:bhilwara,19759
concept:academicfield:documents,19760
concept:visualizablescene:northwest,19761
concept:clothing:hood,19762
concept:televisionstation:ma,19763
concept:politicianus:jon_s__corzine,19764
concept:city:grovetown,19765
concept:musician:jobs__,19766
concept:university:fordham_university,19767
concept:clothing:elbow_length_gloves,19768
concept:sportsteam:iowa_state_cyclones_basketball,19769
concept:city:brooklyn,19770
concept:company:whro_tv,19771
concept:product:t_mobile,19772
concept:stadiumoreventvenue:market_square_arena,19773
concept:university:cea,19774
concept:reptile:owl,19775
concept:tool:reader_software,19776
concept:organization:crdf,19777
concept:race:november_2007,19778
concept:musician:michael_brecker,19779
concept:mlmetric:n7_,19780
concept:physicalaction:hands,19781
concept:company:china,19782
concept:street:deer_trail,19783
concept:vegetable:weeds,19784
concept:stateorprovince:province,19785
concept:personmexico:brian_wilson,19786
concept:sportsteam:cumberland_bulldogs,19787
concept:governmentorganization:customs,19788
concept:retailstore:uspo,19789
concept:televisionstation:wkrn,19790
concept:celebrity:oprah,19791
concept:transportation:voters,19792
concept:governmentorganization:hotbot,19793
concept:company:revlon,19794
concept:country:persian_empire,19795
concept:clothing:sensible_shoes,19796
concept:wine:display,19797
concept:personeurope:franklin_d_roosevelt,19798
concept:organization:australia,19799
concept:county:bay_city,19800
concept:physicalaction:campbell,19801
concept:politician:rev__wright,19802
concept:coach:gruden,19803
concept:magazine:american_spectator,19804
concept:currency:last_month,19805
concept:sociopolitical:output,19806
concept:bridge:uluru,19807
concept:company:evening_standard001,19808
concept:person:nigel,19809
concept:stateorprovince:diamond,19810
concept:musicsong:times,19811
concept:company:us_parcel_post,19812
concept:physicalaction:breasts,19813
concept:person:class,19814
concept:ceo:david_whitley,19815
concept:company:late_company,19816
concept:location:benbrook,19817
concept:person:heinrich_von_pierer,19818
concept:hospital:system,19819
concept:jobposition:board_certified_plastic_surgeon,19820
concept:newspaper:ny_times,19821
concept:product:service_work,19822
concept:company:kusg,19823
concept:bodypart:whole_body,19824
concept:company:the_scotsman001,19825
concept:radiostation:woay_tv,19826
concept:clothing:black_top,19827
concept:televisionstation:wutb,19828
concept:personnorthamerica:daniel_dimicco,19829
concept:country:morocco,19830
concept:politicsblog:bill_frist,19831
concept:company:cbc,19832
concept:city:newsletter,19833
concept:stateorprovince:niedersachsen,19834
concept:sportsteam:n_j_i_t__highlanders,19835
concept:book:term,19836
concept:academicfield:advising,19837
concept:clothing:tan_jacket,19838
concept:bodypart:map,19839
concept:governmentorganization:federal_agency,19840
concept:blog:worldnetdaily,19841
concept:governmentorganization:arizona_department,19842
concept:city:piscataway,19843
concept:monarch:asansol,19844
concept:city:uvalde,19845
concept:nonprofitorganization:data,19846
concept:language:official_language,19847
concept:publication:der_spiegel,19848
concept:radiostation:wmaz,19849
concept:actor:chelsea_clinton,19850
concept:vegetable:cucumber,19851
concept:stateorprovince:mizoram,19852
concept:newspaper:itv,19853
concept:landscapefeatures:firm,19854
concept:city:waldorf,19855
concept:person:joost,19856
concept:clothing:blazer,19857
concept:personcanada:utv,19858
concept:militaryconflict:united_states_territory,19859
concept:clothing:black_leather_pants,19860
concept:geopoliticallocation:vaasa,19861
concept:city:nokia,19862
concept:geopoliticallocation:support,19863
concept:politician:barrack_hussein_obama,19864
concept:company:kplo_tv,19865
concept:company:park_trust,19866
concept:website:pan_american,19867
concept:academicfield:computer_science,19868
concept:animal:geek,19869
concept:professionalorganization:board_meetings,19870
concept:monarch:paul_ii,19871
concept:company:sunday_mail,19872
concept:company:pixar_animation_studios,19873
concept:ceo:evan_g__greenberg,19874
concept:clothing:sleeved_top,19875
concept:stateorprovince:markazi,19876
concept:visualizablescene:fairview_village,19877
concept:clothing:khaki_s,19878
concept:televisionshow:black_entertainment_television,19879
concept:animal:barbs,19880
concept:website:hakia_and_powerset,19881
concept:bank:ups_standard,19882
concept:televisionstation:topeka,19883
concept:organization:advisory_committee,19884
concept:book:things,19885
concept:personeurope:tom_clark,19886
concept:city:latvia_riga,19887
concept:city:vancouver,19888
concept:governmentorganization:normal,19889
concept:geopoliticallocation:conyers,19890
concept:geometricshape:enterprises,19891
concept:city:hope,19892
concept:radiostation:wday,19893
concept:person:phillips,19894
concept:county:laconia,19895
concept:island:east_chicago,19896
concept:publication:inside_com,19897
concept:traditionalgame:n10_2,19898
concept:weapon:strategy,19899
concept:retailstore:sam_walton,19900
concept:city:belo_horizonte,19901
concept:geopoliticallocation:gers,19902
concept:personcanada:frank_williams,19903
concept:televisionstation:wlyh_tv,19904
concept:politician:francis_slay,19905
concept:politician:prime_candidate,19906
concept:ceo:harold_hamm,19907
concept:person:ambassador_nancy_g__brinker,19908
concept:clothing:jumpsuit,19909
concept:personus:edd_roush,19910
concept:profession:somerset,19911
concept:company:wwrs_tv,19912
concept:radiostation:kgpe,19913
concept:mammal:_,19914
concept:mammal:pumas,19915
concept:city:aventura,19916
concept:city:antelope,19917
concept:stateorprovince:wa,19918
concept:sportsteam:delaware_state,19919
concept:vegetable:fresh_tomato,19920
concept:ceo:richard_fairbank,19921
concept:clothing:tunic_dress,19922
concept:criminal:username,19923
concept:city:phuket,19924
concept:insect:honey_bees,19925
concept:buildingfeature:greenhouse,19926
concept:county:port_chester,19927
concept:visualizablething:ocean_view,19928
concept:city:oceanville,19929
concept:company:air_sahara,19930
concept:clothing:navy_trousers,19931
concept:website:january_2006,19932
concept:clothing:black_bra,19933
concept:televisionnetwork:cw,19934
concept:city:farmers_branch,19935
concept:museum:air,19936
concept:musicartist:larry_miller,19937
concept:clothing:smart_suit,19938
concept:researchproject:red_hat,19939
concept:city:camden,19940
concept:visualizablething:valparaiso,19941
concept:journalist:sid_hartman,19942
concept:ethnicgroup:majority,19943
concept:park:transport,19944
concept:stateorprovince:n5_5,19945
concept:city:sandwich,19946
concept:geopoliticalorganization:twin_cities,19947
concept:politicsblog:newsweek,19948
concept:clothing:slacks,19949
concept:city:vientiane,19950
concept:organization:state_taxpayers,19951
concept:buildingfeature:operators,19952
concept:clothing:footwear,19953
concept:visualizablescene:turnersville,19954
concept:musicsong:natchez,19955
concept:city:grand_rapids_kalamazoo_battle_creek,19956
concept:mammal:puppies,19957
concept:personus:ryan_raburn,19958
concept:geopoliticalorganization:avarua,19959
concept:city:amersfoort,19960
concept:sportsteam:wisconsin_platteville_pioneers,19961
concept:publication:evening_post,19962
concept:animal:orangutans,19963
concept:newspaper:channel,19964
concept:person:dustin_pedroia,19965
concept:stateorprovince:kalimantan_barat,19966
concept:politicianus:mike_huckabee,19967
concept:city:graz,19968
concept:academicfield:review,19969
concept:musicartist:cracker,19970
concept:company:ketg,19971
concept:shoppingmall:ardsley,19972
concept:automobilemaker:chrysler_group,19973
concept:publication:macweek,19974
concept:coach:seattle_seahawks,19975
concept:clothing:straw_hat,19976
concept:scientificterm:policy_information,19977
concept:politicianus:senator_joe_biden,19978
concept:economicsector:education_website,19979
concept:sportsteam:patriots_17_14,19980
concept:researchproject:technology_research,19981
concept:website:decision,19982
concept:city:burley,19983
concept:musicartist:evanescence,19984
concept:clothing:usual_blouse,19985
concept:athlete:ivan_nova,19986
concept:bedroomitem:showing,19987
concept:person:manhattan,19988
concept:city:campbell,19989
concept:vertebrate:cuckoos,19990
concept:person:norman,19991
concept:museum:canadian_venture_exchange,19992
concept:person:mohamed_elmasry,19993
concept:company:north_carolina,19994
concept:clothing:board_shorts,19995
concept:bank:air_parcel_post,19996
concept:publication:economist_magazine,19997
concept:radiostation:canton,19998
concept:televisionshow:grapevine,19999
concept:religion:congregation,20000
concept:reptile:chameleons,20001
concept:sportsteam:tampa_bay_storm,20002
concept:profession:repair,20003
concept:charactertrait:abyssinia,20004
concept:wine:kentucky,20005
concept:city:elmhurst,20006
concept:person:charlie_hustle,20007
concept:person:president_bill_clinton,20008
concept:airport:addis_ababa,20009
concept:insect:dairy,20010
concept:magazine:vegas,20011
concept:company:business_week,20012
concept:weatherphenomenon:term,20013
concept:blog:goats,20014
concept:parlourgame:five_minutes,20015
concept:mammal:mule_deer,20016
concept:shoppingmall:meriden,20017
concept:grain:hrs,20018
concept:emotion:managing,20019
concept:person:rob_ambrose,20020
concept:newspaper:jta,20021
concept:blog:rob_christensen,20022
concept:visualizablescene:annandale,20023
concept:newspaper:u_s__news,20024
concept:coach:mick_dennehy,20025
concept:sportsteam:san_diego_chargers_tickets,20026
concept:ceo:marc_benioff,20027
concept:island:corsica,20028
concept:bathroomitem:target,20029
concept:geopoliticallocation:corte,20030
concept:attraction:times_square,20031
concept:televisionstation:wbtw,20032
concept:clothing:tracksuit_bottoms,20033
concept:male:alex_city,20034
concept:personus:rudy_guiliani,20035
concept:clothing:saggy_pants,20036
concept:televisionstation:wfld,20037
concept:charactertrait:scenes,20038
concept:clothing:black_suits,20039
concept:city:leeds,20040
concept:county:pilesgrove,20041
concept:musician:mccoy_tyner,20042
concept:university:upstate,20043
concept:organization:general_electric_co_,20044
concept:bank:ups_next_day,20045
concept:website:the_american,20046
concept:island:boaz,20047
concept:mlauthor:lawrence_page,20048
concept:biotechcompany:actel_corporation,20049
concept:governmentorganization:dod,20050
concept:radiostation:kytv,20051
concept:profession:law,20052
concept:company:new_holland,20053
concept:musicsong:http,20054
concept:company:gte,20055
concept:currency:national_party,20056
concept:museum:expression,20057
concept:newspaper:sunday_telegraph,20058
concept:person:liza_minnelli,20059
concept:clothing:black_bow_tie,20060
concept:musicinstrument:technician,20061
concept:politicsissue:primary,20062
concept:academicfield:control,20063
concept:weatherphenomenon:increase,20064
concept:clothing:sports_coat,20065
concept:crustacean:greater,20066
concept:emotion:disadvantage,20067
concept:stateorprovince:afternoon,20068
concept:company:wtwo,20069
concept:city:westwood,20070
concept:clothing:blue_tie,20071
concept:clothing:workboots,20072
concept:newspaper:journal,20073
concept:stadiumoreventvenue:pac_bell_park,20074
concept:company:wdlp_tv,20075
concept:clothing:jacket,20076
concept:website:leader,20077
concept:religion:american,20078
concept:personcanada:beastie_boys,20079
concept:charactertrait:calf,20080
concept:county:suffolk,20081
concept:personafrica:adbrite,20082
concept:county:sandpoint,20083
concept:bank:metlife,20084
concept:geopoliticallocation:greenwich_village,20085
concept:geopoliticallocation:mebane,20086
concept:visualizablescene:wappingers_falls,20087
concept:clothing:bonnets,20088
concept:jobposition:chiropractor,20089
concept:bank:renault_sa,20090
concept:country:uk__sweden,20091
concept:city:santiago_de_compostela,20092
concept:bedroomitem:kit,20093
concept:company:kmvt,20094
concept:female:lara_logan,20095
concept:city:stevens_point,20096
concept:company:digital_equipment,20097
concept:location:guerrero,20098
concept:astronaut:text,20099
concept:personus:katie_couric,20100
concept:vegetable:coconut_milk,20101
concept:clothing:buttons,20102
concept:farm:farmers,20103
concept:country:hungaria,20104
concept:geopoliticallocation:centreville,20105
concept:city:rimini,20106
concept:geopoliticalorganization:xi_an_in_shaanxi_province,20107
concept:company:tyson,20108
concept:person:hawkins,20109
concept:person:mugabe,20110
concept:county:god,20111
concept:clothing:black_sweatpants,20112
concept:newspaper:new_york_times__,20113
concept:newspaper:pantagraph,20114
concept:ceo:james_hackett,20115
concept:room:task,20116
concept:city:cottonwood,20117
concept:visualizablescene:guanajuato,20118
concept:radiostation:cheyenne,20119
concept:jobposition:goals,20120
concept:profession:businessmen,20121
concept:profession:recruitment,20122
concept:country:ryukyu_islands,20123
concept:blog:msn_com,20124
concept:publication:job_opportunities,20125
concept:female:rick_perry,20126
concept:politicianus:john_bond,20127
concept:recordlabel:vp,20128
concept:company:clearwire_corp_,20129
concept:vertebrate:albatrosses,20130
concept:radiostation:wndy,20131
concept:celebrity:gear,20132
concept:musicartist:mccartney,20133
concept:academicfield:training,20134
concept:hotel:rates,20135
concept:stadiumoreventvenue:gardendale,20136
concept:female:cat,20137
concept:bedroomitem:reminder,20138
concept:university:american_university,20139
concept:televisionstation:whbq_tv,20140
concept:hobby:months_training,20141
concept:company:ernst_and_young,20142
concept:televisionstation:kima,20143
concept:musicsong:fellowship,20144
concept:person:mitchell,20145
concept:city:beijing,20146
concept:televisionstation:wupw_tv,20147
concept:emotion:question,20148
concept:visualizablescene:saint_elmo,20149
concept:governmentorganization:united_states_office,20150
concept:radiostation:wkbw,20151
concept:politicianus:alaska_governor_sarah_palin,20152
concept:animal:larvae001,20153
concept:person:murray,20154
concept:book:society,20155
